config_name,beats_spy_all_periods,composite_score,error_message,1y_strategy_return,1y_spy_return,1y_active_return,1y_information_ratio,1y_sharpe_ratio,1y_max_drawdown,1y_tracking_error,1y_num_rebalances
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days63_top7_tier2_monthly,True,2.839391119837581,,0.41343682105635304,0.2318572574773965,0.18157956357895655,2.339391119837581,2.3007134053491525,-0.046453085181282,0.1039380548167511,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days63_top7_tier4_monthly,True,2.839391119837581,,0.41343682105635304,0.2318572574773965,0.18157956357895655,2.339391119837581,2.3007134053491525,-0.046453085181282,0.1039380548167511,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days63_top7_tier3_monthly,True,2.839391119837581,,0.41343682105635304,0.2318572574773965,0.18157956357895655,2.339391119837581,2.3007134053491525,-0.046453085181282,0.1039380548167511,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days42_top5_tier2_monthly,True,2.795565437042855,,0.554893868257557,0.2318572574773965,0.32303661078016055,2.295565437042855,2.316179585053152,-0.07406451812075861,0.1374739367745708,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days42_top5_tier3_monthly,True,2.795565437042855,,0.554893868257557,0.2318572574773965,0.32303661078016055,2.295565437042855,2.316179585053152,-0.07406451812075861,0.1374739367745708,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days42_top5_tier4_monthly,True,2.795565437042855,,0.554893868257557,0.2318572574773965,0.32303661078016055,2.295565437042855,2.316179585053152,-0.07406451812075861,0.1374739367745708,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days42_top5_tier2_monthly,True,2.795565437042855,,0.554893868257557,0.2318572574773965,0.32303661078016055,2.295565437042855,2.316179585053152,-0.07406451812075861,0.1374739367745708,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days42_top5_tier3_monthly,True,2.795565437042855,,0.554893868257557,0.2318572574773965,0.32303661078016055,2.295565437042855,2.316179585053152,-0.07406451812075861,0.1374739367745708,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days42_top5_tier4_monthly,True,2.795565437042855,,0.554893868257557,0.2318572574773965,0.32303661078016055,2.295565437042855,2.316179585053152,-0.07406451812075861,0.1374739367745708,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days21_top3_tier2_monthly,True,2.7279455199182885,,0.6834535808925073,0.2318572574773965,0.4515963234151108,2.2279455199182885,2.269100817116335,-0.09523001528935095,0.16956791908917038,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days21_top3_tier4_monthly,True,2.7279455199182885,,0.6834535808925073,0.2318572574773965,0.4515963234151108,2.2279455199182885,2.269100817116335,-0.09523001528935095,0.16956791908917038,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days21_top3_tier3_monthly,True,2.7279455199182885,,0.6834535808925073,0.2318572574773965,0.4515963234151108,2.2279455199182885,2.269100817116335,-0.09523001528935095,0.16956791908917038,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days21_top3_tier4_monthly,True,2.7279455199182885,,0.6834535808925073,0.2318572574773965,0.4515963234151108,2.2279455199182885,2.269100817116335,-0.09523001528935095,0.16956791908917038,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days21_top3_tier3_monthly,True,2.7279455199182885,,0.6834535808925073,0.2318572574773965,0.4515963234151108,2.2279455199182885,2.269100817116335,-0.09523001528935095,0.16956791908917038,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days21_top3_tier2_monthly,True,2.7279455199182885,,0.6834535808925073,0.2318572574773965,0.4515963234151108,2.2279455199182885,2.269100817116335,-0.09523001528935095,0.16956791908917038,18
momentum_lookback_days63_min_periods50_top5_tier2_monthly,True,2.5831170487725243,,0.5484481966519521,0.1488671718185468,0.3995810248334053,2.0831170487725243,2.322801477398879,-0.042187397654727864,0.18106840797323978,15
momentum_lookback_days63_min_periods50_top5_tier3_monthly,True,2.5831170487725243,,0.5484481966519521,0.1488671718185468,0.3995810248334053,2.0831170487725243,2.322801477398879,-0.042187397654727864,0.18106840797323978,15
momentum_lookback_days63_min_periods50_top5_tier4_monthly,True,2.5831170487725243,,0.5484481966519521,0.1488671718185468,0.3995810248334053,2.0831170487725243,2.322801477398879,-0.042187397654727864,0.18106840797323978,15
momentum_lookback_days63_min_periods30_top5_tier4_weekly,True,2.5807828719183017,,0.9062157534920097,0.22525706069221219,0.6809586927997975,2.0807828719183017,2.333183340156943,-0.15041493856352264,0.2694829975712774,66
momentum_lookback_days63_min_periods50_top5_tier4_weekly,True,2.5807828719183017,,0.9062157534920097,0.22525706069221219,0.6809586927997975,2.0807828719183017,2.333183340156943,-0.15041493856352264,0.2694829975712774,66
momentum_lookback_days63_min_periods50_top5_tier3_weekly,True,2.5807828719183017,,0.9062157534920097,0.22525706069221219,0.6809586927997975,2.0807828719183017,2.333183340156943,-0.15041493856352264,0.2694829975712774,66
momentum_lookback_days63_min_periods50_top5_tier2_weekly,True,2.5807828719183017,,0.9062157534920097,0.22525706069221219,0.6809586927997975,2.0807828719183017,2.333183340156943,-0.15041493856352264,0.2694829975712774,66
momentum_lookback_days63_min_periods15_top5_tier3_weekly,True,2.5807828719183017,,0.9062157534920097,0.22525706069221219,0.6809586927997975,2.0807828719183017,2.333183340156943,-0.15041493856352264,0.2694829975712774,66
momentum_lookback_days63_min_periods30_top5_tier3_weekly,True,2.5807828719183017,,0.9062157534920097,0.22525706069221219,0.6809586927997975,2.0807828719183017,2.333183340156943,-0.15041493856352264,0.2694829975712774,66
momentum_lookback_days63_min_periods30_top5_tier2_weekly,True,2.5807828719183017,,0.9062157534920097,0.22525706069221219,0.6809586927997975,2.0807828719183017,2.333183340156943,-0.15041493856352264,0.2694829975712774,66
momentum_lookback_days63_min_periods15_top5_tier4_weekly,True,2.5807828719183017,,0.9062157534920097,0.22525706069221219,0.6809586927997975,2.0807828719183017,2.333183340156943,-0.15041493856352264,0.2694829975712774,66
momentum_lookback_days63_min_periods15_top5_tier2_weekly,True,2.5807828719183017,,0.9062157534920097,0.22525706069221219,0.6809586927997975,2.0807828719183017,2.333183340156943,-0.15041493856352264,0.2694829975712774,66
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days42_top3_tier2_monthly,True,2.5793818138940696,,0.658526040124507,0.2318572574773965,0.4266687826471105,2.0793818138940696,2.0932964545703983,-0.0941911929464868,0.17721910797266685,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days42_top3_tier3_monthly,True,2.5793818138940696,,0.658526040124507,0.2318572574773965,0.4266687826471105,2.0793818138940696,2.0932964545703983,-0.0941911929464868,0.17721910797266685,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days42_top3_tier4_monthly,True,2.5793818138940696,,0.658526040124507,0.2318572574773965,0.4266687826471105,2.0793818138940696,2.0932964545703983,-0.0941911929464868,0.17721910797266685,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days42_top3_tier2_monthly,True,2.5793818138940696,,0.658526040124507,0.2318572574773965,0.4266687826471105,2.0793818138940696,2.0932964545703983,-0.0941911929464868,0.17721910797266685,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days42_top3_tier3_monthly,True,2.5793818138940696,,0.658526040124507,0.2318572574773965,0.4266687826471105,2.0793818138940696,2.0932964545703983,-0.0941911929464868,0.17721910797266685,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days42_top3_tier4_monthly,True,2.5793818138940696,,0.658526040124507,0.2318572574773965,0.4266687826471105,2.0793818138940696,2.0932964545703983,-0.0941911929464868,0.17721910797266685,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days63_top5_tier2_monthly,True,2.536902861781969,,0.37834093955420656,0.2318572574773965,0.14648368207681006,2.036902861781969,2.117679692490151,-0.03664935763528635,0.11052389461832925,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days63_top5_tier3_monthly,True,2.536902861781969,,0.37834093955420656,0.2318572574773965,0.14648368207681006,2.036902861781969,2.117679692490151,-0.03664935763528635,0.11052389461832925,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days63_top5_tier4_monthly,True,2.536902861781969,,0.37834093955420656,0.2318572574773965,0.14648368207681006,2.036902861781969,2.117679692490151,-0.03664935763528635,0.11052389461832925,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days21_top7_tier2_monthly,True,2.455915908493843,,0.44350553301685425,0.2318572574773965,0.21164827553945775,1.9559159084938427,2.1036300628127895,-0.04044123312887234,0.1330401263192493,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days21_top7_tier4_monthly,True,2.455915908493843,,0.44350553301685425,0.2318572574773965,0.21164827553945775,1.9559159084938427,2.1036300628127895,-0.04044123312887234,0.1330401263192493,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days21_top7_tier3_monthly,True,2.455915908493843,,0.44350553301685425,0.2318572574773965,0.21164827553945775,1.9559159084938427,2.1036300628127895,-0.04044123312887234,0.1330401263192493,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days21_top7_tier4_monthly,True,2.455915908493843,,0.44350553301685425,0.2318572574773965,0.21164827553945775,1.9559159084938427,2.1036300628127895,-0.04044123312887234,0.1330401263192493,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days21_top7_tier3_monthly,True,2.455915908493843,,0.44350553301685425,0.2318572574773965,0.21164827553945775,1.9559159084938427,2.1036300628127895,-0.04044123312887234,0.1330401263192493,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days21_top7_tier2_monthly,True,2.455915908493843,,0.44350553301685425,0.2318572574773965,0.21164827553945775,1.9559159084938427,2.1036300628127895,-0.04044123312887234,0.1330401263192493,18
momentum_lookback_days63_min_periods30_top3_tier3_weekly,True,2.4401516856026637,,1.0161348270216872,0.22525706069221219,0.790877766329475,1.9401516856026637,2.1330912619767544,-0.1791785460170305,0.3199246298221901,66
momentum_lookback_days63_min_periods50_top3_tier4_weekly,True,2.4401516856026637,,1.0161348270216872,0.22525706069221219,0.790877766329475,1.9401516856026637,2.1330912619767544,-0.1791785460170305,0.3199246298221901,66
momentum_lookback_days63_min_periods50_top3_tier3_weekly,True,2.4401516856026637,,1.0161348270216872,0.22525706069221219,0.790877766329475,1.9401516856026637,2.1330912619767544,-0.1791785460170305,0.3199246298221901,66
momentum_lookback_days63_min_periods30_top3_tier4_weekly,True,2.4401516856026637,,1.0161348270216872,0.22525706069221219,0.790877766329475,1.9401516856026637,2.1330912619767544,-0.1791785460170305,0.3199246298221901,66
momentum_lookback_days63_min_periods50_top3_tier2_weekly,True,2.4401516856026637,,1.0161348270216872,0.22525706069221219,0.790877766329475,1.9401516856026637,2.1330912619767544,-0.1791785460170305,0.3199246298221901,66
momentum_lookback_days63_min_periods30_top3_tier2_weekly,True,2.4401516856026637,,1.0161348270216872,0.22525706069221219,0.790877766329475,1.9401516856026637,2.1330912619767544,-0.1791785460170305,0.3199246298221901,66
momentum_lookback_days63_min_periods15_top3_tier4_weekly,True,2.4401516856026637,,1.0161348270216872,0.22525706069221219,0.790877766329475,1.9401516856026637,2.1330912619767544,-0.1791785460170305,0.3199246298221901,66
momentum_lookback_days63_min_periods15_top3_tier3_weekly,True,2.4401516856026637,,1.0161348270216872,0.22525706069221219,0.790877766329475,1.9401516856026637,2.1330912619767544,-0.1791785460170305,0.3199246298221901,66
momentum_lookback_days63_min_periods15_top3_tier2_weekly,True,2.4401516856026637,,1.0161348270216872,0.22525706069221219,0.790877766329475,1.9401516856026637,2.1330912619767544,-0.1791785460170305,0.3199246298221901,66
momentum_lookback_days63_min_periods50_top7_tier2_monthly,True,2.429290316376875,,0.4419104777675844,0.1488671718185468,0.2930433059490376,1.9292903163768746,2.1900566699277926,-0.05289962490922506,0.16158040367099819,15
momentum_lookback_days63_min_periods50_top7_tier3_monthly,True,2.429290316376875,,0.4419104777675844,0.1488671718185468,0.2930433059490376,1.9292903163768746,2.1900566699277926,-0.05289962490922506,0.16158040367099819,15
momentum_lookback_days63_min_periods50_top7_tier4_monthly,True,2.429290316376875,,0.4419104777675844,0.1488671718185468,0.2930433059490376,1.9292903163768746,2.1900566699277926,-0.05289962490922506,0.16158040367099819,15
momentum_lookback_days63_min_periods30_top7_tier3_weekly,True,2.3221009873575795,,0.6931727914687427,0.22525706069221219,0.4679157307765305,1.8221009873575797,2.057748561956931,-0.1324882891104225,0.2513729982654175,66
momentum_lookback_days63_min_periods50_top7_tier4_weekly,True,2.3221009873575795,,0.6931727914687427,0.22525706069221219,0.4679157307765305,1.8221009873575797,2.057748561956931,-0.1324882891104225,0.2513729982654175,66
momentum_lookback_days63_min_periods50_top7_tier3_weekly,True,2.3221009873575795,,0.6931727914687427,0.22525706069221219,0.4679157307765305,1.8221009873575797,2.057748561956931,-0.1324882891104225,0.2513729982654175,66
momentum_lookback_days63_min_periods50_top7_tier2_weekly,True,2.3221009873575795,,0.6931727914687427,0.22525706069221219,0.4679157307765305,1.8221009873575797,2.057748561956931,-0.1324882891104225,0.2513729982654175,66
momentum_lookback_days63_min_periods30_top7_tier4_weekly,True,2.3221009873575795,,0.6931727914687427,0.22525706069221219,0.4679157307765305,1.8221009873575797,2.057748561956931,-0.1324882891104225,0.2513729982654175,66
momentum_lookback_days63_min_periods15_top7_tier4_weekly,True,2.3221009873575795,,0.6931727914687427,0.22525706069221219,0.4679157307765305,1.8221009873575797,2.057748561956931,-0.1324882891104225,0.2513729982654175,66
momentum_lookback_days63_min_periods15_top7_tier3_weekly,True,2.3221009873575795,,0.6931727914687427,0.22525706069221219,0.4679157307765305,1.8221009873575797,2.057748561956931,-0.1324882891104225,0.2513729982654175,66
momentum_lookback_days63_min_periods15_top7_tier2_weekly,True,2.3221009873575795,,0.6931727914687427,0.22525706069221219,0.4679157307765305,1.8221009873575797,2.057748561956931,-0.1324882891104225,0.2513729982654175,66
momentum_lookback_days63_min_periods30_top7_tier2_weekly,True,2.3221009873575795,,0.6931727914687427,0.22525706069221219,0.4679157307765305,1.8221009873575797,2.057748561956931,-0.1324882891104225,0.2513729982654175,66
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top7_tier4_weekly,True,2.3219579294825365,,0.429243592146888,0.22525706069221219,0.20398653145467582,1.8219579294825368,2.3210003666262446,-0.049428656568720815,0.16525836658579862,66
vol_adjusted_momentum_lookback_days63_min_periods30_vol_floor0.02_top7_tier2_weekly,True,2.3219579294825365,,0.429243592146888,0.22525706069221219,0.20398653145467582,1.8219579294825368,2.3210003666262446,-0.049428656568720815,0.16525836658579862,66
vol_adjusted_momentum_lookback_days63_min_periods30_vol_floor0.02_top7_tier3_weekly,True,2.3219579294825365,,0.429243592146888,0.22525706069221219,0.20398653145467582,1.8219579294825368,2.3210003666262446,-0.049428656568720815,0.16525836658579862,66
vol_adjusted_momentum_lookback_days63_min_periods30_vol_floor0.02_top7_tier4_weekly,True,2.3219579294825365,,0.429243592146888,0.22525706069221219,0.20398653145467582,1.8219579294825368,2.3210003666262446,-0.049428656568720815,0.16525836658579862,66
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top7_tier2_weekly,True,2.3219579294825365,,0.429243592146888,0.22525706069221219,0.20398653145467582,1.8219579294825368,2.3210003666262446,-0.049428656568720815,0.16525836658579862,66
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top7_tier3_weekly,True,2.3219579294825365,,0.429243592146888,0.22525706069221219,0.20398653145467582,1.8219579294825368,2.3210003666262446,-0.049428656568720815,0.16525836658579862,66
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top5_tier4_monthly,True,2.303507559980856,,0.3765523985865449,0.1488671718185468,0.22768522676799807,1.8035075599808563,2.0965861362442038,-0.07598087694844081,0.1493906976355431,15
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top5_tier2_monthly,True,2.303507559980856,,0.3765523985865449,0.1488671718185468,0.22768522676799807,1.8035075599808563,2.0965861362442038,-0.07598087694844081,0.1493906976355431,15
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top5_tier3_monthly,True,2.303507559980856,,0.3765523985865449,0.1488671718185468,0.22768522676799807,1.8035075599808563,2.0965861362442038,-0.07598087694844081,0.1493906976355431,15
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days42_top7_tier2_monthly,True,2.2538590096832696,,0.40213992218596895,0.2318572574773965,0.17028266470857245,1.7538590096832698,1.7743245844671525,-0.07091569612873412,0.13735058320085647,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days42_top7_tier3_monthly,True,2.2538590096832696,,0.40213992218596895,0.2318572574773965,0.17028266470857245,1.7538590096832698,1.7743245844671525,-0.07091569612873412,0.13735058320085647,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days42_top7_tier4_monthly,True,2.2538590096832696,,0.40213992218596895,0.2318572574773965,0.17028266470857245,1.7538590096832698,1.7743245844671525,-0.07091569612873412,0.13735058320085647,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days42_top7_tier2_monthly,True,2.2538590096832696,,0.40213992218596895,0.2318572574773965,0.17028266470857245,1.7538590096832698,1.7743245844671525,-0.07091569612873412,0.13735058320085647,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days42_top7_tier3_monthly,True,2.2538590096832696,,0.40213992218596895,0.2318572574773965,0.17028266470857245,1.7538590096832698,1.7743245844671525,-0.07091569612873412,0.13735058320085647,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days42_top7_tier4_monthly,True,2.2538590096832696,,0.40213992218596895,0.2318572574773965,0.17028266470857245,1.7538590096832698,1.7743245844671525,-0.07091569612873412,0.13735058320085647,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days21_top5_tier2_monthly,True,2.163515883203424,,0.38576418594920825,0.2318572574773965,0.15390692847181175,1.663515883203424,1.713644854239214,-0.06145099590321856,0.13979753159367347,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days21_top5_tier3_monthly,True,2.163515883203424,,0.38576418594920825,0.2318572574773965,0.15390692847181175,1.663515883203424,1.713644854239214,-0.06145099590321856,0.13979753159367347,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days21_top5_tier4_monthly,True,2.163515883203424,,0.38576418594920825,0.2318572574773965,0.15390692847181175,1.663515883203424,1.713644854239214,-0.06145099590321856,0.13979753159367347,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days21_top5_tier4_monthly,True,2.163515883203424,,0.38576418594920825,0.2318572574773965,0.15390692847181175,1.663515883203424,1.713644854239214,-0.06145099590321856,0.13979753159367347,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days21_top5_tier2_monthly,True,2.163515883203424,,0.38576418594920825,0.2318572574773965,0.15390692847181175,1.663515883203424,1.713644854239214,-0.06145099590321856,0.13979753159367347,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days21_top5_tier3_monthly,True,2.163515883203424,,0.38576418594920825,0.2318572574773965,0.15390692847181175,1.663515883203424,1.713644854239214,-0.06145099590321856,0.13979753159367347,18
vol_adjusted_momentum_lookback_days63_min_periods30_vol_floor0.02_top3_tier2_weekly,True,2.062928604081568,,0.44203966327025124,0.22525706069221219,0.21678260257803905,1.5629286040815684,1.8646462038791574,-0.11567954518445933,0.2009393451873179,66
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top3_tier3_weekly,True,2.062928604081568,,0.44203966327025124,0.22525706069221219,0.21678260257803905,1.5629286040815684,1.8646462038791574,-0.11567954518445933,0.2009393451873179,66
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top3_tier4_weekly,True,2.062928604081568,,0.44203966327025124,0.22525706069221219,0.21678260257803905,1.5629286040815684,1.8646462038791574,-0.11567954518445933,0.2009393451873179,66
vol_adjusted_momentum_lookback_days63_min_periods30_vol_floor0.02_top3_tier3_weekly,True,2.062928604081568,,0.44203966327025124,0.22525706069221219,0.21678260257803905,1.5629286040815684,1.8646462038791574,-0.11567954518445933,0.2009393451873179,66
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top3_tier2_weekly,True,2.062928604081568,,0.44203966327025124,0.22525706069221219,0.21678260257803905,1.5629286040815684,1.8646462038791574,-0.11567954518445933,0.2009393451873179,66
vol_adjusted_momentum_lookback_days63_min_periods30_vol_floor0.02_top3_tier4_weekly,True,2.062928604081568,,0.44203966327025124,0.22525706069221219,0.21678260257803905,1.5629286040815684,1.8646462038791574,-0.11567954518445933,0.2009393451873179,66
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top7_tier2_monthly,True,2.0191833465204985,,0.29717744453377404,0.1488671718185468,0.14831027271522723,1.5191833465204985,1.7858276643353084,-0.0873129078441276,0.14277447841561489,15
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top7_tier3_monthly,True,2.0191833465204985,,0.29717744453377404,0.1488671718185468,0.14831027271522723,1.5191833465204985,1.7858276643353084,-0.0873129078441276,0.14277447841561489,15
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top7_tier4_monthly,True,2.0191833465204985,,0.29717744453377404,0.1488671718185468,0.14831027271522723,1.5191833465204985,1.7858276643353084,-0.0873129078441276,0.14277447841561489,15
vol_adjusted_momentum_lookback_days63_min_periods30_vol_floor0.02_top5_tier3_weekly,True,1.961782065552036,,0.35915265659968876,0.22525706069221219,0.13389559590747657,1.461782065552036,1.9319708445599897,-0.08688740545977208,0.17789376759159642,66
vol_adjusted_momentum_lookback_days63_min_periods30_vol_floor0.02_top5_tier4_weekly,True,1.961782065552036,,0.35915265659968876,0.22525706069221219,0.13389559590747657,1.461782065552036,1.9319708445599897,-0.08688740545977208,0.17789376759159642,66
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top5_tier2_weekly,True,1.961782065552036,,0.35915265659968876,0.22525706069221219,0.13389559590747657,1.461782065552036,1.9319708445599897,-0.08688740545977208,0.17789376759159642,66
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top5_tier3_weekly,True,1.961782065552036,,0.35915265659968876,0.22525706069221219,0.13389559590747657,1.461782065552036,1.9319708445599897,-0.08688740545977208,0.17789376759159642,66
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.02_top5_tier4_weekly,True,1.961782065552036,,0.35915265659968876,0.22525706069221219,0.13389559590747657,1.461782065552036,1.9319708445599897,-0.08688740545977208,0.17789376759159642,66
vol_adjusted_momentum_lookback_days63_min_periods30_vol_floor0.02_top5_tier2_weekly,True,1.961782065552036,,0.35915265659968876,0.22525706069221219,0.13389559590747657,1.461782065552036,1.9319708445599897,-0.08688740545977208,0.17789376759159642,66
momentum_acceleration_long_lookback_days189_min_periods100_short_lookback_days42_top7_tier3_monthly,True,1.9233232205745547,,0.38877590748543267,0.3209195925223165,0.06785631496311617,1.4233232205745547,1.5567296861285347,-0.1007054059207846,0.13091658065316658,21
momentum_acceleration_long_lookback_days189_min_periods150_short_lookback_days42_top7_tier4_monthly,True,1.9233232205745547,,0.38877590748543267,0.3209195925223165,0.06785631496311617,1.4233232205745547,1.5567296861285347,-0.1007054059207846,0.13091658065316658,21
momentum_acceleration_long_lookback_days189_min_periods150_short_lookback_days42_top7_tier3_monthly,True,1.9233232205745547,,0.38877590748543267,0.3209195925223165,0.06785631496311617,1.4233232205745547,1.5567296861285347,-0.1007054059207846,0.13091658065316658,21
momentum_acceleration_long_lookback_days189_min_periods150_short_lookback_days42_top7_tier2_monthly,True,1.9233232205745547,,0.38877590748543267,0.3209195925223165,0.06785631496311617,1.4233232205745547,1.5567296861285347,-0.1007054059207846,0.13091658065316658,21
momentum_acceleration_long_lookback_days189_min_periods100_short_lookback_days42_top7_tier4_monthly,True,1.9233232205745547,,0.38877590748543267,0.3209195925223165,0.06785631496311617,1.4233232205745547,1.5567296861285347,-0.1007054059207846,0.13091658065316658,21
momentum_acceleration_long_lookback_days189_min_periods100_short_lookback_days42_top7_tier2_monthly,True,1.9233232205745547,,0.38877590748543267,0.3209195925223165,0.06785631496311617,1.4233232205745547,1.5567296861285347,-0.1007054059207846,0.13091658065316658,21
momentum_acceleration_long_lookback_days189_min_periods50_short_lookback_days42_top7_tier4_monthly,True,1.9233232205745547,,0.38877590748543267,0.3209195925223165,0.06785631496311617,1.4233232205745547,1.5567296861285347,-0.1007054059207846,0.13091658065316658,21
momentum_acceleration_long_lookback_days189_min_periods50_short_lookback_days42_top7_tier3_monthly,True,1.9233232205745547,,0.38877590748543267,0.3209195925223165,0.06785631496311617,1.4233232205745547,1.5567296861285347,-0.1007054059207846,0.13091658065316658,21
momentum_acceleration_long_lookback_days189_min_periods50_short_lookback_days42_top7_tier2_monthly,True,1.9233232205745547,,0.38877590748543267,0.3209195925223165,0.06785631496311617,1.4233232205745547,1.5567296861285347,-0.1007054059207846,0.13091658065316658,21
